slug,title,type,attempts_count,completions_count,question_count,outcome_count,min_options,cover_class,total_images,broken_images,placeholder_images,missing_question_images,missing_outcome_images,duplicate_role,duplicate_of,duplicate_verdict,severity_score,flags
podemos-adivinhar-sua-estacao-favorita-com-base-nas-suas-escolhas-de-cores,Escolha Cores e Revelaremos Qual Estação Combina com Sua Alma,PERSONALITY,0,0,10,4,4,ok_unclassified,11,0,0,4,0,,,,1,ZERO_ATTEMPTS
sera-que-adivinhamos-o-seu-prato-mexicano-favorito,Será Que Conseguimos Adivinhar Seu Prato Mexicano Favorito?,PERSONALITY,0,0,10,6,4,ok_unclassified,13,0,0,4,0,,,,1,ZERO_ATTEMPTS
qual-personagem-fnaf-voce-e-descubra-com-nosso-quiz,Qual personagem clássico de FNAF você seria?,PERSONALITY,0,0,15,6,3,ok_unclassified,22,0,0,0,0,,,,1,ZERO_ATTEMPTS
o-que-devo-desenhar-ideias-para-desenhos-criativos,O Que Desenhar Hoje? Descubra Uma Ideia Criativa Para Começar,PERSONALITY,0,0,10,12,2,ok_unclassified,19,0,0,4,0,,,,1,ZERO_ATTEMPTS
se-a-sua-vida-fosse-um-livro-qual-seria-o-titulo-quiz-divertido,"Se Sua Vida Fosse um Livro, Qual Seria o Título do Seu Capítulo Mais Épico?",PERSONALITY,0,0,11,10,4,ok_unclassified,22,0,0,0,0,,,,1,ZERO_ATTEMPTS
quanto-de-super-heroi-voce-e,Qual é a Sua Porcentagem Real de Super-Herói?,PERSONALITY,0,0,18,20,2,ok_unclassified,31,0,0,8,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
que-tipo-de-passaro-voce-e-descubra-com-nosso-divertido-quiz-online,Qual pássaro combina com o seu jeito de ser?,PERSONALITY,0,0,10,6,4,ok_unclassified,12,0,0,5,0,,,,1,ZERO_ATTEMPTS
desenhe-o-escritorio-dos-seus-sonhos-e-descubra-sua-futura-carreira,Monte Seu Escritório dos Sonhos e Descubra Qual Carreira Combina com Você,PERSONALITY,0,0,10,6,2,ok_unclassified,9,0,0,8,0,,,,1,ZERO_ATTEMPTS
escolha-seus-petiscos-de-cinema-favoritos-e-descubra-seu-alter-ego-de-super-heroi,Escolha seus petiscos de cinema e revele seu alter ego de super-herói,PERSONALITY,0,0,8,6,2,ok_unclassified,9,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-bebida-festiva-representa-melhor-o-seu-espirito-natalino,Qual bebida natalina revela o seu verdadeiro espírito de fim de ano?,PERSONALITY,0,0,10,4,4,ok_unclassified,8,0,0,7,0,,,,1,ZERO_ATTEMPTS
sera-que-conseguimos-adivinhar-seu-personagem-favorito-de-naruto,Conseguimos Adivinhar Seu Personagem Favorito de Naruto?,PERSONALITY,0,0,10,6,3,ok_unclassified,16,0,0,1,0,,,,1,ZERO_ATTEMPTS
escolha-seus-personagens-ficticios-favoritos-para-descobrir-sua-carreira-ideal,Monte seu time de personagens fictícios e descubra a carreira que combina com você,PERSONALITY,0,0,10,6,2,ok_unclassified,7,0,0,10,0,,,,1,ZERO_ATTEMPTS
todos-tem-uma-forma-unica-de-amar-qual-e-a-sua,Qual é o seu jeito de amar de verdade?,PERSONALITY,0,0,10,6,6,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-romance-de-fantasia-voce-deve-ler-a-seguir,Qual fantasia romântica deveria ser sua próxima obsessão literária?,PERSONALITY,0,0,8,6,4,ok_unclassified,1,0,0,8,6,,,,1,ZERO_ATTEMPTS
o-que-devo-fazer-na-vespera-de-ano-novo-descubra-sua-vibe-ideal,Qual Plano de Ano Novo Combina Com a Sua Vibe?,PERSONALITY,0,0,10,6,4,ok_unclassified,9,0,0,8,0,,,,1,ZERO_ATTEMPTS
voce-precisa-de-um-detox-digital-faca-o-quiz-agora,Você Está Precisando de um Detox Digital? Descubra Seu Nível de Dependência das Telas,PERSONALITY,0,0,10,4,4,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-cidade-europeia-voce-deve-visitar-em-seguida-suas-escolhas-de-cafe-da-manha-vao-revelar,Monte seu café da manhã e descubra qual cidade europeia é a sua próxima viagem,PERSONALITY,0,0,8,6,2,ok_unclassified,10,0,0,5,0,,,,1,ZERO_ATTEMPTS
seu-gato-e-um-sociopata-vamos-descobrir,Seu gato é um vilão genial ou só um dramático profissional?,PERSONALITY,0,0,10,18,6,ok_unclassified,29,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-eddsworld-voce-e-descubra-com-este-quiz,Qual personagem de Eddsworld combina com sua personalidade?,PERSONALITY,0,0,10,4,2,ok_unclassified,8,0,0,7,0,,,,1,ZERO_ATTEMPTS
qual-e-a-minha-estacao-do-ano-descubra-com-este-quiz-divertido,Qual Estação do Ano Mora na Sua Personalidade?,PERSONALITY,0,0,12,4,2,ok_unclassified,8,0,0,9,0,,,,1,ZERO_ATTEMPTS
quantas-criancas-eu-terei-descubra-com-este-quiz,Quantos Filhos Combinam com o Futuro que Você Imagina?,PERSONALITY,0,0,12,11,2,ok_unclassified,23,0,0,1,0,,,,1,ZERO_ATTEMPTS
qual-e-a-cor-do-sabre-de-luz-i-descubra-a-cor-do-seu-sabre-de-luz-star-wars,Qual Cor de Sabre de Luz Combina com Sua Força Interior?,PERSONALITY,0,0,12,6,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
quantos-caes-voce-poderia-subornar-para-levar-uma-fotografia-sua-com-um-gato,Quantos cães você conseguiria convencer a tirar uma selfie sua com um gato?,PERSONALITY,0,0,15,20,3,ok_unclassified,36,0,0,0,0,,,,1,ZERO_ATTEMPTS
quiz-do-dia-da-terra-para-criancas,Quiz do Dia da Terra: Crianças Também Sabem Salvar o Planeta?,PERSONALITY,0,0,10,2,2,ok_unclassified,8,0,0,5,0,,,,1,ZERO_ATTEMPTS
qual-membro-do-dream-smp-voce-e-descubra-com-nosso-quiz,Qual membro do Dream SMP você seria no meio do caos?,PERSONALITY,0,0,13,7,3,ok_unclassified,20,0,0,1,0,,,,1,ZERO_ATTEMPTS
quao-ciumento-voce-e-num-relacionamento-descubra-com-nosso-quiz,Seu ciúme no relacionamento é saudável ou passou do limite?,PERSONALITY,0,0,10,4,4,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-reptil-voce-seria,Que réptil combina com a sua personalidade?,PERSONALITY,0,0,10,6,4,ok_unclassified,12,0,0,5,0,,,,1,ZERO_ATTEMPTS
teste-de-depressao,Como Está Sua Saúde Emocional Agora? Faça Um Check-in Honesto,PERSONALITY,0,0,20,4,4,ok_unclassified,5,0,0,20,0,,,,1,ZERO_ATTEMPTS
qual-personagem-dragon-ball-e-voce-quiz-de-personalidade,Qual personagem de Dragon Ball combina com a sua personalidade?,PERSONALITY,0,0,15,16,2,ok_unclassified,25,0,0,7,0,,,,1,ZERO_ATTEMPTS
sera-que-conseguimos-adivinhar-seu-personagem-favorito-de-gurren-lagann,Qual personagem de Gurren Lagann parece ser o seu favorito?,PERSONALITY,0,0,10,5,4,ok_unclassified,9,0,0,7,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-sabor-de-batata-frita-voce-tem-descubra-seu-sabor-ideal,Qual sabor de batata frita combina com a sua personalidade?,PERSONALITY,0,0,12,12,4,ok_unclassified,22,0,0,3,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-peter-pan-da-disney-seria-seu-melhor-amigo,Qual personagem de Peter Pan seria seu melhor amigo em Neverland?,PERSONALITY,0,0,12,6,2,ok_unclassified,13,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-peter-pan-da-disney-e-sua-alma-gemea,Qual Personagem de Peter Pan Seria Sua Alma Gêmea na Terra do Nunca?,PERSONALITY,0,0,12,6,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
sera-que-conseguimos-adivinhar-seu-personagem-favorito-de-ducktales,Qual personagem de DuckTales combina com seu espírito de aventura?,PERSONALITY,0,0,10,6,4,ok_unclassified,13,0,0,4,0,,,,1,ZERO_ATTEMPTS
quem-e-voce-descubra-seu-arquetipo,"Qual Arquétipo Domina Sua Personalidade: Sábio, Rebelde ou Palhaço?",PERSONALITY,0,0,10,3,2,ok_unclassified,12,0,0,2,0,keeper,quem-e-voce-descubra-seu-arquetipo-6,distinct-ish,1,ZERO_ATTEMPTS|DUPLICATE:keeper:distinct-ish
que-tipo-de-casa-voce-estara-vivendo-daqui-a-dez-anos,Que tipo de casa combina com o seu futuro daqui a 10 anos?,PERSONALITY,0,0,10,10,2,ok_unclassified,17,0,0,4,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-frozen-da-disney-seria-seu-arqui-inimigo,Qual personagem de Frozen seria seu arqui-inimigo em Arendelle?,PERSONALITY,0,0,12,6,4,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
quais-sao-as-suas-chances-de-sobreviver-em-um-filme-de-terror,Você sobreviveria a um filme de terror ou cairia no primeiro susto?,PERSONALITY,0,0,12,8,3,ok_unclassified,20,0,0,1,0,,,,1,ZERO_ATTEMPTS
responda-essas-perguntas-e-eu-te-direi-se-voce-e-aventureiro-apaixonado-humilde-ou-simplesmente-estranho,"Você é aventureiro, apaixonado, humilde ou deliciosamente estranho?",PERSONALITY,0,0,10,6,4,ok_unclassified,9,0,0,8,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-urso-sou-eu-descubra-seu-urso-interior,Qual urso representa a sua personalidade secreta?,PERSONALITY,0,0,13,7,2,ok_unclassified,13,0,0,8,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-frozen-da-disney-e-voce-descubra-com-nosso-quiz,Qual personagem de Frozen você seria em Arendelle?,PERSONALITY,0,0,12,6,4,ok_unclassified,14,0,0,5,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
qual-e-o-seu-espirito-animal-quiz-divertido-e-revelador,Qual é o Seu Espírito Animal Mais Caótico?,PERSONALITY,0,0,12,12,3,ok_unclassified,18,0,0,7,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
qual-e-o-meu-signo-zodiacal-quiz-de-horoscopo-personalizado,Qual signo do zodíaco tem a sua energia?,PERSONALITY,0,0,10,12,3,ok_unclassified,1,0,0,10,12,,,,1,ZERO_ATTEMPTS
como-sou-atraente-teste-de-atracao-e-autoconfianca,Que tipo de atração você desperta nos outros?,PERSONALITY,0,0,12,5,5,ok_unclassified,16,0,0,2,0,,,,1,ZERO_ATTEMPTS
voce-pertence-a-um-conto-de-fadas-ou-a-um-romance-de-ficcao-cientifica-descubra-com-nosso-quiz,Você viveria melhor em um conto de fadas ou numa aventura sci-fi?,PERSONALITY,0,0,12,3,4,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-vilao-da-disney-voce-e-quiz-para-descobrir-seu-vilao-favorito,"Qual vilão da Disney combina com seu lado mais dramático, ambicioso e perigoso?",PERSONALITY,0,0,15,10,2,ok_unclassified,25,0,0,1,0,,,,1,ZERO_ATTEMPTS
o-que-e-meu-dosha-descubra-seu-dosha-dominante,"Qual é o Seu Dosha Dominante: Vata, Pitta ou Kapha?",PERSONALITY,0,0,20,3,3,ok_unclassified,24,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-casa-voce-deve-escolher,Qual casa de Hogwarts combina com a sua verdadeira personalidade?,PERSONALITY,0,0,15,4,2,ok_unclassified,14,0,0,6,0,keeper,qual-casa-voce-deve-escolher-1,paraphrased,1,ZERO_ATTEMPTS|DUPLICATE:keeper:paraphrased
pegue-algumas-guloseimas-neste-buffet-de-sobremesas-e-eu-tentarei-adivinhar-seu-pedido-de-cafe-tipico,Monte seu buffet de sobremesas e descubra qual café combina com você,PERSONALITY,0,0,8,6,4,ok_unclassified,10,0,0,5,0,,,,1,ZERO_ATTEMPTS
voce-pertence-a-um-show-de-comedia-ou-a-uma-serie-de-drama,"Sua vida seria uma comédia, um drama intenso ou uma dramedy irresistível?",PERSONALITY,0,0,12,3,4,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-fantasia-de-halloween-voce-deve-usar,Qual Fantasia de Halloween Tem Tudo a Ver com Você?,PERSONALITY,0,0,13,12,2,ok_unclassified,1,0,0,13,12,,,,1,ZERO_ATTEMPTS
qual-filme-da-disney-voce-deve-assistir-hoje-a-noite,Qual Filme da Disney Você Deveria Assistir Hoje à Noite?,PERSONALITY,0,0,10,8,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-personagem-da-disney-seria-seu-arqui-inimigo,Qual Vilão da Disney Seria Seu Arqui-inimigo?,PERSONALITY,0,0,12,8,4,ok_unclassified,20,0,0,1,0,,,,1,ZERO_ATTEMPTS
voce-e-salgadoa-picante-doce-azedoa-ou-amargoa-qual-sabor-basico-e-o-seu,"Qual sabor combina com a sua personalidade: doce, salgado, picante, azedo, amargo ou umami?",PERSONALITY,0,0,10,6,5,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
em-que-pais-voce-deve-morar,Qual País Combina Secretamente com o Seu Jeito de Viver?,PERSONALITY,0,0,10,27,4,ok_unclassified,34,0,0,4,0,keeper,em-que-pais-voce-deve-morar-1,distinct-ish,1,ZERO_ATTEMPTS|DUPLICATE:keeper:distinct-ish
qual-geracao-voce-realmente-deveria-ser-baseado-na-sua-personalidade,Qual geração combina secretamente com a sua personalidade?,PERSONALITY,0,0,12,4,4,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-e-o-meu-genero-descubra-sua-identidade-de-genero,"Sua expressão de gênero é mais fluida, masculina ou feminina?",PERSONALITY,0,0,13,3,2,ok_unclassified,16,0,0,1,0,,,,1,ZERO_ATTEMPTS
qual-personagem-da-disney-voce-e-descubra-com-nosso-quiz,Qual personagem da Disney revela seu lado mais mágico?,PERSONALITY,0,0,10,8,3,ok_unclassified,14,0,0,5,0,,,,1,ZERO_ATTEMPTS
que-flor-sou-eu-descubra-seu-tipo-de-flor,Qual flor traduz melhor a energia da sua personalidade?,PERSONALITY,0,0,13,8,2,ok_unclassified,14,0,0,8,0,,,,1,ZERO_ATTEMPTS
qual-menina-e-sua-alma-gemea-descubra-agora,Qual personagem feminina de Genshin Impact tem mais sintonia com você?,PERSONALITY,0,0,12,10,4,ok_unclassified,20,0,0,3,0,,,,1,ZERO_ATTEMPTS
qual-animal-deve-ser-sua-fursona,Qual Animal Combina com a Sua Fursona?,PERSONALITY,0,0,10,10,2,ok_unclassified,20,0,0,1,0,,,,1,ZERO_ATTEMPTS
voce-e-mais-como-um-viajante-do-tempo-ou-um-explorador-do-espaco,"Você nasceu para viajar no tempo, explorar o espaço ou atravessar dimensões?",PERSONALITY,0,0,12,3,4,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-classe-diablo-immortal-voce-deve-jogar,Qual classe de Diablo Immortal combina com seu jeito de lutar?,PERSONALITY,0,0,10,6,6,ok_unclassified,12,0,0,5,0,,,,1,ZERO_ATTEMPTS
que-carater-euforico-sou-eu-quiz-de-personagens-de-euphoria,Qual personagem de Euphoria reflete sua intensidade?,PERSONALITY,0,0,15,6,2,ok_unclassified,21,0,0,1,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
que-tipo-de-arquetipo-feminino-sou-eu,Qual Arquétipo Feminino Domina Sua Energia Interior?,PERSONALITY,0,0,15,7,2,ok_unclassified,22,0,0,1,0,,,,1,ZERO_ATTEMPTS
qual-famoso-ponto-turistico-americano-representa-a-sua-personalidade,Qual Ponto Turístico dos EUA Combina com a Sua Personalidade?,PERSONALITY,0,0,10,6,4,ok_unclassified,16,0,0,1,0,,,,1,ZERO_ATTEMPTS
em-qual-mundo-de-videogame-voce-deveria-habitar,Em Qual Mundo dos Videogames Você Deveria Viver?,PERSONALITY,0,0,10,6,4,ok_unclassified,11,0,0,6,0,,,,1,ZERO_ATTEMPTS
voce-e-mais-um-pirata-ou-um-ninja-descubra-com-nosso-quiz-divertido,Você seria um pirata ousado ou um ninja silencioso?,PERSONALITY,0,0,12,2,4,ok_unclassified,15,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-e-o-seu-carater-de-nota-de-obito,"Qual personagem de Death Note combina com sua lógica, ambição e lado mais perigoso?",PERSONALITY,0,0,15,5,2,ok_unclassified,18,0,0,3,0,,,,1,ZERO_ATTEMPTS
qual-super-heroi-da-dc-e-sua-alma-gemea-descubra-seu-par-ideal,Qual herói da DC seria sua alma gêmea?,PERSONALITY,0,0,10,6,2,ok_unclassified,9,0,0,8,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
que-personagem-de-encanto-voce-e-teste-de-personalidade-encanto,Qual personagem de Encanto combina com sua personalidade?,PERSONALITY,0,0,12,8,2,ok_unclassified,17,0,0,4,0,,,,1,ZERO_ATTEMPTS
voce-e-mais-glinda-ou-elphaba-descubra-seu-personagem-de-wicked,Qual personagem de Wicked combina com a sua magia interior?,PERSONALITY,0,0,12,6,4,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
voce-esta-emocionalmente-disponivel-para-o-amor-descubra-com-nosso-quiz,Você está realmente disponível para viver um amor agora?,PERSONALITY,0,0,10,4,4,ok_unclassified,13,0,0,2,0,,,,1,ZERO_ATTEMPTS
encontre-o-nome-perfeito-para-o-bebe-com-este-questionario-divertido,Qual nome de bebê combina com o estilo da sua família?,PERSONALITY,0,0,8,54,2,ok_unclassified,63,0,0,0,0,,,,1,ZERO_ATTEMPTS
em-qual-mundo-de-anime-voce-pertence-descubra-com-nosso-quiz,Em qual mundo de anime você realmente viveria?,PERSONALITY,0,0,10,6,4,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-cao-devo-escolher,Qual raça de cachorro combina com sua vida?,PERSONALITY,0,0,15,15,2,ok_unclassified,31,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-parque-nacional-combina-com-voce,Qual Parque Nacional dos EUA Combina com a Sua Alma Aventureira?,PERSONALITY,0,0,9,6,4,ok_unclassified,14,0,0,2,0,,,,1,ZERO_ATTEMPTS
qual-personagem-de-cowboy-bebop-voce-e-quiz-divertido,Qual personagem de Cowboy Bebop carrega a mesma bagagem que você?,PERSONALITY,0,0,10,5,4,ok_unclassified,14,0,0,2,0,,,,1,ZERO_ATTEMPTS
qual-pais-e-o-seu-destino-ideal-para-ferias-de-inverno,Qual país combina com as suas férias de inverno dos sonhos?,PERSONALITY,0,0,8,8,4,ok_unclassified,15,0,0,2,0,,,,1,ZERO_ATTEMPTS
coma-uma-fruta-e-nos-diremos-qual-e-o-seu-destino-de-viagem-perfeito-na-europa,Escolha frutas e descubra seu destino perfeito na Europa,PERSONALITY,0,0,8,6,4,ok_unclassified,7,0,0,8,0,,,,1,ZERO_ATTEMPTS
que-raca-de-dd-voce-e,Qual Espécie de D&D Combina com Sua Alma de Aventureiro?,PERSONALITY,0,0,14,12,3,ok_unclassified,13,0,0,14,0,,,,1,ZERO_ATTEMPTS
qual-comida-conforto-voce-e-baseado-na-sua-personalidade,Qual comida conforto representa a sua personalidade?,PERSONALITY,0,0,12,8,3,ok_unclassified,21,0,0,0,0,,,,1,ZERO_ATTEMPTS
beba-uns-drinks-chiques-para-descobrir-com-qual-celebridade-voce-se-apaixonaria-numa-noite-em-hollywood,Escolha drinks de luxo e descubra qual celebridade seria seu romance em Hollywood,PERSONALITY,0,0,8,6,2,ok_unclassified,8,0,0,7,0,,,,1,ZERO_ATTEMPTS
voce-e-um-rato-de-biblioteca-ou-um-cinefilo-quiz-divertido,"Livro, filme ou os dois? Descubra que tipo de fã de histórias você é",PERSONALITY,0,0,10,3,3,ok_unclassified,14,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-classe-dd-sou-eu-descubra-sua-classe-de-dungeons-and-dragons,Qual classe de D&D nasceu para a sua aventura?,PERSONALITY,0,0,12,14,3,ok_unclassified,25,0,0,2,0,,,,1,ZERO_ATTEMPTS
qual-console-classico-de-videogame-reflete-o-seu-espirito-gamer,Qual Console Clássico de Videogame Combina com Seu Espírito Gamer?,PERSONALITY,0,0,10,6,4,ok_unclassified,11,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-sobremesa-voce-e-descubra-sua-sobremesa-ideal,Qual sobremesa combina com a sua personalidade?,PERSONALITY,0,0,10,8,2,ok_unclassified,18,0,0,1,0,,,,1,ZERO_ATTEMPTS
que-criatura-sobrenatural-guarda-seus-sonhos,Qual criatura sobrenatural protege seus sonhos enquanto você dorme?,PERSONALITY,0,0,12,6,3,ok_unclassified,10,0,0,9,0,keeper,que-criatura-sobrenatural-guarda-seus-sonhos-5,paraphrased,1,ZERO_ATTEMPTS|DUPLICATE:keeper:paraphrased
que-filme-de-natal-devo-assistir-quiz-para-escolher-seu-filme-natalino,Qual filme de Natal combina perfeitamente com o seu clima de fim de ano?,PERSONALITY,0,0,15,6,3,ok_unclassified,12,0,0,10,0,,,,1,ZERO_ATTEMPTS
voce-pertence-a-uma-cidade-futurista-cyberpunk-ou-a-um-mundo-steampunk-descubra-aqui,Você viveria melhor no neon cyberpunk ou nas engrenagens steampunk?,PERSONALITY,0,0,12,3,4,ok_unclassified,16,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-autor-classico-dos-eua-mais-combina-com-voce-descubra-com-nosso-quiz,Qual escritor clássico dos EUA teria criado você como personagem?,PERSONALITY,0,0,9,6,4,ok_unclassified,12,0,0,4,0,,,,1,ZERO_ATTEMPTS
que-carro-devo-comprar-baseado-na-minha-personalidade-descubra-aqui,Qual carro combina com a sua personalidade?,PERSONALITY,0,0,12,6,2,ok_unclassified,13,0,0,6,0,,,,1,POSSIBLE_TRUNCATION|ZERO_ATTEMPTS
meu-marido-me-ama-descubra-com-este-questionario,Seu marido ainda demonstra amor? Faça o teste e veja os sinais,PERSONALITY,0,0,12,4,4,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
lugares-incriveis-do-mundo,Você Reconhece os Lugares Mais Incríveis do Mundo?,TRIVIA,0,0,5,0,4,ok_unclassified,6,0,0,0,0,,,,1,ZERO_ATTEMPTS
qual-clash-of-clans-tropa-e-voce-descubra-sua-tropa-coc,Qual tropa de Clash of Clans combina com sua personalidade?,PERSONALITY,0,0,10,23,2,ok_unclassified,34,0,0,0,0,,,,1,ZERO_ATTEMPTS
ele-tem-uma-queda-por-mim-quiz-de-romance,Ele Está Afim de Você? Descubra os Sinais Que Talvez Você Não Tenha Notado,PERSONALITY,0,0,12,6,3,ok_unclassified,19,0,0,0,0,,,,1,ZERO_ATTEMPTS
escolha-suas-cores-favoritas-e-nos-lhe-diremos-quem-voce-e,Escolha suas cores favoritas e descubra o traço que mais brilha em você,PERSONALITY,0,0,10,6,6,ok_unclassified,7,0,0,10,0,,,,1,ZERO_ATTEMPTS
qual-personagem-do-charlie-brown-voce-e,Qual personagem de Charlie Brown combina com seu jeito?,PERSONALITY,0,0,10,6,4,ok_unclassified,17,0,0,0,0,,,,1,ZERO_ATTEMPTS
que-anime-devo-assistir-descubra-com-este-quiz,Qual anime combina com seu gosto agora?,PERSONALITY,0,0,10,6,3,ok_unclassified,16,0,0,1,0,,,,1,ZERO_ATTEMPTS
voce-se-sente-valorizado-no-trabalho-descubra-com-nosso-quiz,Você É Valorizado no Trabalho? Descubra Como Seu Ambiente Realmente Te Trata,PERSONALITY,0,0,9,4,4,ok_unclassified,11,0,0,3,0,,,,1,ZERO_ATTEMPTS
que-tipo-de-macarrao-voce-e,Que Tipo de Macarrão Combina com a Sua Personalidade?,PERSONALITY,0,0,10,4,4,ok_unclassified,1,0,0,10,4,,,,1,ZERO_ATTEMPTS
qual-refrigerante-voce-e-descubra-com-nosso-quiz-divertido,Qual refrigerante combina com a sua personalidade?,PERSONALITY,0,0,13,8,2,ok_unclassified,13,0,0,9,0,,,,1,ZERO_ATTEMPTS
ainda-amo-meu-ex-teste-para-descobrir-seus-sentimentos,Você ainda ama seu ex ou só sente saudade? Faça o teste e descubra,PERSONALITY,0,0,12,6,4,ok_unclassified,18,0,0,1,0,,,,1,ZERO_ATTEMPTS
qual-personagem-fnaf-security-breach-voce-e,Qual personagem de FNAF: Security Breach vive dentro da sua personalidade?,PERSONALITY,0,0,12,6,3,ok_unclassified,13,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-personagem-shrek-voce-e-descubra-com-este-quiz-divertido,Qual personagem de Shrek combina com suas camadas mais secretas?,PERSONALITY,0,0,15,8,3,ok_unclassified,21,0,0,3,0,,,,1,ZERO_ATTEMPTS
que-estereotipo-de-carater-animico-voce-e,Qual arquétipo de anime domina sua personalidade?,PERSONALITY,0,0,15,5,2,ok_unclassified,13,0,0,8,0,,,,1,ZERO_ATTEMPTS
qual-dos-animais-mais-mortais-do-mundo-voce-seria,Qual Animal Mortal Combina Com a Sua Personalidade?,PERSONALITY,0,0,10,6,2,ok_unclassified,11,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-ser-festivo-ressoa-com-o-seu-espirito,Qual Ícone Natalino Combina com o Seu Espírito Festivo?,PERSONALITY,0,0,10,6,4,ok_unclassified,11,0,0,6,0,,,,1,ZERO_ATTEMPTS
qual-romance-policial-ou-de-suspense-voce-deve-ler-a-seguir,Qual suspense ou romance policial combina com sua próxima noite de leitura?,PERSONALITY,0,0,8,6,4,ok_unclassified,3,0,0,6,6,,,,1,ZERO_ATTEMPTS
qual-das-seguintes-afirmacoes-e-verdadeira,Você Consegue Separar Fatos Reais de Pegadinhas?,PERSONALITY,0,0,20,2,3,ok_unclassified,3,0,0,20,0,,,,1,ZERO_ATTEMPTS
o-que-devo-fazer-com-minha-vida-descubra-seu-caminho,O Que Você Deveria Fazer da Vida? Descubra o Caminho Que Combina com Você,PERSONALITY,0,0,14,16,2,ok_unclassified,30,0,0,1,0,,,,1,ZERO_ATTEMPTS
qual-e-o-seu-papel-na-mudanca-social,Qual é o Seu Papel na Transformação Social?,PERSONALITY,0,0,10,3,3,ok_unclassified,12,0,0,2,0,,,,1,ZERO_ATTEMPTS
quando-vou-morrer-questionario,Qual seria seu destino fictício em uma história de humor sombrio?,PERSONALITY,0,0,20,30,2,ok_unclassified,9,0,0,12,30,,,,1,ZERO_ATTEMPTS
qual-das-renas-do-papai-noel-voce-mais-se-parece-quiz-natalino-de-personalidade,Qual Rena do Papai Noel Tem a Sua Personalidade?,PERSONALITY,0,0,10,8,4,ok_unclassified,9,0,0,10,0,,,,1,ZERO_ATTEMPTS
qual-classe-voce-deve-escolher,Qual Classe de Fantasia Combina Com Seu Estilo de Jogo?,PERSONALITY,0,0,12,5,6,ok_unclassified,18,0,0,0,0,keeper,qual-classe-voce-deve-escolher-5,paraphrased,1,ZERO_ATTEMPTS|DUPLICATE:keeper:paraphrased
qual-e-o-personagem-de-my-hero-academia-que-voce-e,Qual personagem de My Hero Academia realmente combina com você?,PERSONALITY,0,0,15,12,2,ok_unclassified,24,0,0,4,0,,,,1,ZERO_ATTEMPTS
no-que-eu-sou-bom-descubra-seus-talentos,No que você é naturalmente bom? Descubra seu talento secreto,PERSONALITY,0,0,17,6,2,ok_unclassified,13,0,0,11,0,,,,1,ZERO_ATTEMPTS
qual-e-a-sua-abordagem-para-resolver-problemas,"Você Resolve Problemas Como Detetive, Diplomata ou Aventureiro?",PERSONALITY,0,0,10,3,2,ok_unclassified,14,0,0,0,0,,,,1,ZERO_ATTEMPTS
podemos-dizer-qual-emoji-de-macaco-voce-e-pelas-cores-que-voce-escolhe,Escolha seus gradientes favoritos e revele qual emoji de macaco traduz sua vibe,PERSONALITY,0,0,10,4,4,ok_unclassified,1,0,0,10,4,,,,1,ZERO_ATTEMPTS
